Booking_ID,Hotel_Type,Hotel_Location,Booking_Date,Arrival_Date,Lead_Time_Days,Weekend_Nights,Weekday_Nights,Adults,Children,Babies,Country,Market_Segment,Distribution_Channel,Is_Repeated_Guest,Previous_Cancellations,Previous_Bookings,Room_Type_Reserved,Room_Type_Assigned,Booking_Changes,Deposit_Type,Agent_ID,Days_In_Waiting_List,Customer_Type,Meal_Type,Total_Nights,ADR,Required_Car_Parking_Spaces,Total_Special_Requests,Satisfaction_Score,Reservation_Status,Is_Canceled,Reservation_Status_Date,Estimated_Revenue,Has_Company,Arrival_Month,Arrival_Year,Total_Guests
HTL017951,City Hotel,Amsterdam,2024-09-10,2025-03-11,182,3,1,1,0.0,0,Esp,Corporate,Corporate,0,0,0,A,A,1,Non Refund,173.0,2.0,Group,Sc,4.0,40.94,0,0,3.13,Canceled,1,2025-03-13,163.78,1,March,2025,1.0
HTL014544,City Hotel,London,2025-04-06,2025-04-16,10,3,1,3,1.0,0,Are,Online Ta,Ta/To,0,0,0,B,D,1,No Deposit,127.0,0.0,Contract,Undefined,4.0,57.09,0,0,4.04,Canceled,1,2025-04-18,228.35,0,April,2025,4.0
HTL004293,City Hotel,Lisbon,2025-09-05,2025-10-25,50,2,1,3,1.0,0,Bel,Online Ta,Ta/To,0,0,0,C,C,0,Non Refund,120.0,0.0,Group,Fb,3.0,83.79,0,1,3.67,Canceled,1,2025-10-26,251.38,0,October,2025,4.0
HTL024676,City Hotel,London,2025-10-09,2026-07-16,280,2,6,2,0.0,0,Dnk,Corporate,Corporate,1,0,7,C,C,0,Non Refund,165.0,0.0,Transient-Party,Fb,8.0,105.64,0,2,3.76,Canceled,1,2026-07-18,845.08,1,July,2026,2.0
HTL005536,City Hotel,London,2024-05-14,2024-12-17,217,2,2,2,0.0,0,Can,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,137.0,0.0,Transient,Bb,4.0,124.6,0,1,3.35,Canceled,1,2024-12-17,498.39,0,December,2024,2.0
HTL014538,City Hotel,Dubai,2024-04-16,2024-07-06,81,1,1,3,1.0,0,Nld,Groups,Ta/To,0,0,0,C,C,0,Non Refund,77.0,1.0,Group,Hb,2.0,98.58,0,1,3.74,Canceled,1,2024-07-08,197.17,1,July,2024,4.0
HTL017154,City Hotel,Barcelona,2025-02-22,2025-12-01,282,1,2,2,1.0,0,Sau,Corporate,Corporate,0,0,0,E,E,0,Non Refund,37.0,0.0,Transient,Undefined,3.0,143.15,0,0,3.27,Canceled,1,2025-12-03,429.46,1,December,2025,3.0
HTL015677,City Hotel,Barcelona,2024-07-21,2025-01-06,169,0,4,1,0.0,0,Ind,Direct,Direct,0,0,0,H,H,4,No Deposit,86.0,0.0,Transient-Party,Undefined,4.0,125.39,0,3,4.32,Canceled,1,2025-01-09,501.56,0,January,2025,1.0
HTL016094,Resort Hotel,Bali,2025-11-29,2026-06-08,191,0,8,3,0.0,0,Ind,Direct,Direct,0,0,0,G,G,2,No Deposit,84.0,0.0,Transient,Undefined,8.0,241.76,1,1,4.07,Canceled,1,2026-06-10,1497.9950000000001,0,June,2026,3.0
HTL007654,City Hotel,Amsterdam,2024-12-15,2025-10-28,317,0,1,1,1.0,0,Deu,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,51.0,0.0,Transient,Bb,1.0,82.88,0,3,4.37,Canceled,1,2025-10-29,82.88,0,October,2025,2.0
HTL022148,Resort Hotel,Algarve,2025-07-29,2026-01-04,159,0,7,2,3.0,0,Deu,Online Ta,Ta/To,0,0,0,H,H,2,No Deposit,121.0,2.5,Transient,Fb,7.0,210.11,0,0,3.76,Canceled,1,2026-01-06,1470.8,0,January,2026,5.0
HTL004156,Resort Hotel,Phuket,2024-04-19,2024-07-24,96,1,4,2,1.0,0,Bra,Direct,Direct,1,0,10,C,C,0,No Deposit,174.0,2.0,Group,Sc,5.0,187.98,0,1,3.91,Canceled,1,2024-07-27,939.89,0,July,2024,3.0
HTL011836,Resort Hotel,Algarve,2024-03-29,2024-06-04,67,1,1,2,0.0,0,Prt,Online Ta,Ta/To,0,0,0,G,G,0,No Deposit,60.0,0.0,Transient,Bb,2.0,198.75,1,0,3.48,Check-Out,0,2024-06-06,397.5,0,June,2024,2.0
HTL002016,City Hotel,Dubai,2024-12-14,2025-08-31,260,2,2,2,0.0,0,Can,Offline Ta/To,Ta/To,0,0,0,D,D,1,No Deposit,30.0,0.0,Transient,Bb,4.0,136.76,0,1,3.81,Canceled,1,2025-09-04,547.04,0,August,2025,2.0
HTL008492,Resort Hotel,Bali,2024-09-07,2025-05-17,252,3,0,2,0.0,0,Swe,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,135.0,2.5,Group,Undefined,3.0,162.23,0,3,4.45,Check-Out,0,2025-05-20,486.69,0,May,2025,2.0
HTL024036,City Hotel,Dubai,2024-08-26,2025-08-23,362,3,0,2,0.0,0,Chn,Direct,Direct,0,0,0,B,B,0,No Deposit,122.0,0.0,Contract,Undefined,3.0,105.3,0,0,3.81,Canceled,1,2025-08-26,315.9,0,August,2025,2.0
HTL024051,City Hotel,Amsterdam,2024-11-28,2025-07-28,242,0,3,2,0.0,0,Ita,Online Ta,Ta/To,0,0,0,G,G,2,No Deposit,82.0,0.0,Transient,Undefined,3.0,205.24,2,1,3.54,Canceled,1,2025-07-28,615.73,0,July,2025,2.0
HTL016586,City Hotel,Amsterdam,2024-04-21,2024-10-06,50,3,3,2,2.0,0,Chn,Online Ta,Ta/To,0,0,0,B,B,2,No Deposit,156.0,0.0,Transient-Party,Fb,6.0,115.91,1,1,4.26,Canceled,1,2024-06-11,695.45,0,October,2024,4.0
HTL005728,City Hotel,Lisbon,2025-02-28,2025-10-31,245,0,1,3,1.0,0,Are,Direct,Direct,0,0,0,B,B,3,Non Refund,127.0,1.0,Contract,Sc,1.0,83.34,0,1,4.77,Canceled,1,2025-10-31,83.34,0,October,2025,4.0
HTL022033,City Hotel,London,2024-05-12,2024-08-11,91,0,5,2,0.0,0,Bra,Corporate,Corporate,0,0,0,A,A,3,No Deposit,73.0,0.0,Contract,Undefined,5.0,82.19,0,1,3.51,Check-Out,0,2024-08-12,410.93,0,August,2024,2.0
HTL008135,City Hotel,Amsterdam,2025-04-09,2025-09-18,162,0,5,3,0.0,1,Jpn,Offline Ta/To,Ta/To,0,0,0,B,B,0,Non Refund,174.0,2.5,Group,Fb,5.0,116.65,0,0,3.37,Canceled,1,2025-09-19,583.23,0,September,2025,4.0
HTL006406,City Hotel,Lisbon,2024-10-24,2025-10-14,355,3,0,2,0.0,0,Nld,Direct,Direct,0,0,0,F,F,0,Non Refund,152.0,0.0,Group,Sc,3.0,159.68,0,1,4.72,Canceled,1,2025-10-15,479.04,0,October,2025,2.0
HTL017167,Resort Hotel,Phuket,2025-06-15,2025-08-13,59,3,4,2,0.0,0,Swe,Online Ta,Ta/To,1,0,7,D,D,1,Non Refund,165.0,0.0,Transient,Undefined,7.0,181.59,0,1,4.11,Canceled,1,2025-08-16,1271.1,0,August,2025,2.0
HTL005282,Resort Hotel,Goa,2025-05-25,2025-06-17,23,3,3,2,0.0,0,Usa,Online Ta,Ta/To,0,0,0,E,E,0,Non Refund,110.0,2.5,Transient-Party,Undefined,6.0,134.405,0,0,3.57,Canceled,1,2025-06-22,1256.89,0,June,2025,2.0
HTL016620,Resort Hotel,Phuket,2024-08-26,2025-06-24,302,3,1,2,0.0,0,Can,Online Ta,Ta/To,0,0,0,F,F,1,No Deposit,55.0,0.0,Group,Bb,4.0,216.66,1,1,3.66,Canceled,1,2025-06-24,866.64,0,June,2025,2.0
HTL013629,Resort Hotel,Algarve,2025-03-31,2025-08-21,143,3,3,2,1.0,0,Fra,Groups,Corporate,0,0,0,B,B,0,Non Refund,0.0,1.0,Group,Hb,6.0,154.03,0,2,3.77,Canceled,1,2025-08-27,924.16,1,August,2025,3.0
HTL014980,City Hotel,Barcelona,2025-03-18,2025-12-25,282,3,1,2,0.0,0,Nor,Direct,Direct,0,0,0,A,A,0,Non Refund,113.0,2.0,Transient-Party,Fb,4.0,90.13,0,1,3.79,Canceled,1,2025-12-26,360.51,0,December,2025,2.0
HTL019692,City Hotel,Lisbon,2025-04-04,2025-10-22,201,0,1,1,1.0,0,Esp,Groups,Corporate,0,0,0,H,H,0,No Deposit,50.0,0.0,Transient-Party,Hb,1.0,149.64,0,1,4.46,Canceled,1,2025-10-23,149.64,1,October,2025,2.0
HTL003635,Resort Hotel,Bali,2025-06-25,2026-03-04,252,0,4,2,0.0,0,Gbr,Online Ta,Ta/To,0,0,0,F,F,0,Non Refund,160.0,0.0,Transient-Party,Fb,4.0,197.44,0,0,3.55,Canceled,1,2026-03-08,789.75,0,March,2026,2.0
HTL016257,City Hotel,Lisbon,2025-02-05,2025-05-10,94,0,1,1,1.0,0,Esp,Direct,Direct,1,0,10,A,A,0,No Deposit,125.0,0.0,Group,Bb,1.0,81.39,0,0,3.92,Check-Out,0,2025-05-10,81.39,0,May,2025,2.0
HTL012314,City Hotel,London,2024-01-24,2024-07-20,178,1,0,1,1.0,0,Nor,Direct,Direct,0,0,0,F,F,0,Non Refund,3.0,0.0,Transient,Bb,1.0,161.9,0,2,3.72,No-Show,1,2024-07-21,161.9,0,July,2024,2.0
HTL012849,City Hotel,Lisbon,2024-10-21,2025-07-27,279,1,5,2,0.0,0,Sau,Offline Ta/To,Ta/To,0,0,0,E,E,1,Non Refund,16.0,1.0,Transient-Party,Hb,6.0,142.61,0,0,4.0,Canceled,1,2025-07-31,855.63,0,July,2025,2.0
HTL023675,Resort Hotel,Phuket,2025-03-17,2025-07-06,111,2,1,2,0.0,0,Deu,Offline Ta/To,Ta/To,0,0,0,D,F,0,Non Refund,33.0,0.0,Transient,Sc,3.0,176.18,0,2,3.83,Canceled,1,2025-07-06,528.53,0,July,2025,2.0
HTL002124,City Hotel,Barcelona,2024-05-29,2025-05-21,357,0,2,3,0.0,0,Irl,Direct,Direct,0,0,0,D,D,0,No Deposit,70.0,0.0,Group,Sc,2.0,100.58,1,0,3.6,Canceled,1,2025-05-21,201.16,0,May,2025,3.0
HTL004209,City Hotel,Lisbon,2025-10-26,2026-01-12,78,1,4,2,1.0,0,Are,Offline Ta/To,Ta/To,1,0,5,A,A,0,Non Refund,9.0,0.0,Group,Hb,5.0,86.28,1,1,3.19,Check-Out,0,2026-01-16,431.38,0,January,2026,3.0
HTL017171,City Hotel,Barcelona,2025-09-09,2026-02-12,156,1,5,4,0.0,0,Pol,Offline Ta/To,Ta/To,0,0,0,B,B,0,Non Refund,5.0,0.0,Transient,Hb,6.0,54.72,0,0,3.65,Canceled,1,2026-02-12,328.32,0,February,2026,4.0
HTL022216,City Hotel,Dubai,2024-02-23,2024-04-08,45,0,4,2,0.0,0,Chn,Offline Ta/To,Ta/To,0,0,0,C,C,0,No Deposit,63.0,0.0,Transient,Hb,4.0,100.68,0,3,3.36,Canceled,1,2024-04-12,402.73,0,April,2024,2.0
HTL019786,Resort Hotel,Maldives,2025-12-19,2026-05-03,135,0,4,2,0.0,0,Prt,Online Ta,Ta/To,1,0,1,D,D,0,Non Refund,175.0,0.0,Group,Sc,4.0,136.75,0,1,4.24,Canceled,1,2026-05-03,546.99,0,May,2026,2.0
HTL015272,Resort Hotel,Goa,2024-05-09,2024-05-18,9,0,1,2,1.0,0,Can,Groups,Direct,0,0,0,B,B,0,Non Refund,149.0,0.0,Transient,Undefined,1.0,115.71,0,0,3.4,Canceled,1,2024-05-18,115.71,1,May,2024,3.0
HTL012389,City Hotel,Dubai,2024-02-25,2024-05-23,88,0,3,2,0.0,0,Pol,Online Ta,Ta/To,0,0,0,F,F,0,No Deposit,30.0,0.0,Transient,Fb,3.0,158.74,1,5,3.83,Check-Out,0,2024-05-26,476.23,0,May,2024,2.0
HTL014503,City Hotel,London,2024-12-21,2025-02-20,61,1,3,2,0.0,0,Are,Online Ta,Ta/To,0,0,0,D,E,0,Non Refund,148.0,0.0,Group,Undefined,4.0,104.71,0,2,4.1,Canceled,1,2025-02-20,418.83,0,February,2025,2.0
HTL009620,City Hotel,Amsterdam,2024-01-29,2024-07-02,155,0,1,2,0.0,0,Deu,Direct,Direct,0,0,0,B,G,0,No Deposit,173.0,0.0,Transient-Party,Undefined,1.0,100.83,1,1,4.22,Check-Out,0,2024-07-02,100.83,0,July,2024,2.0
HTL016166,City Hotel,Lisbon,2024-01-28,2024-01-30,2,1,6,2,0.0,0,Pol,Online Ta,Ta/To,0,0,0,G,G,1,Non Refund,177.0,0.0,Transient,Undefined,7.0,124.06,1,5,4.28,Canceled,1,2024-01-30,868.4,0,January,2024,2.0
HTL009511,Resort Hotel,Bali,2025-11-23,2026-01-14,52,2,7,2,0.0,0,Irl,Offline Ta/To,Ta/To,1,0,5,G,G,0,Non Refund,93.0,0.0,Contract,Fb,9.0,190.42,0,1,3.14,No-Show,1,2026-01-22,1497.9950000000001,0,January,2026,2.0
HTL010583,Resort Hotel,Phuket,2025-10-05,2026-04-08,185,2,4,2,0.0,0,Nor,Online Ta,Ta/To,0,0,0,B,C,1,Non Refund,170.0,0.0,Transient-Party,Fb,6.0,130.67,0,2,3.46,Canceled,1,2026-04-08,784.02,0,April,2026,2.0
HTL000958,City Hotel,London,2024-05-27,2025-05-21,359,0,1,3,0.0,0,Deu,Online Ta,Ta/To,0,0,0,H,H,1,Non Refund,101.0,0.0,Transient-Party,Undefined,1.0,164.45,0,2,4.11,Canceled,1,2025-05-21,164.45,0,May,2025,3.0
HTL003450,City Hotel,Dubai,2025-03-22,2025-10-22,214,0,4,2,0.0,0,Ita,Corporate,Corporate,0,0,0,D,D,3,No Deposit,146.0,0.0,Group,Sc,4.0,134.31,0,1,3.86,No-Show,1,2025-10-26,537.26,1,October,2025,2.0
HTL015471,City Hotel,Barcelona,2025-10-24,2026-03-10,137,0,3,2,0.0,0,Aus,Online Ta,Ta/To,0,0,0,C,H,1,No Deposit,9.0,0.0,Transient-Party,Fb,3.0,63.77,0,0,4.06,Check-Out,0,2026-03-11,191.31,0,March,2026,2.0
HTL012671,City Hotel,London,2025-06-28,2026-05-18,324,1,1,3,1.0,0,Are,Groups,Direct,1,0,6,E,E,2,Refundable,69.0,0.0,Group,Undefined,2.0,102.17,0,1,3.99,No-Show,1,2026-05-18,204.33,1,May,2026,4.0
HTL001434,City Hotel,Amsterdam,2025-08-21,2026-03-04,195,0,1,2,0.0,0,Deu,Direct,Direct,0,0,0,C,C,0,No Deposit,91.0,2.0,Group,Hb,1.0,103.95,3,0,3.98,Check-Out,0,2026-03-04,103.95,0,March,2026,2.0
HTL004533,City Hotel,Barcelona,2024-08-15,2025-08-04,354,3,4,2,1.0,0,Irl,Offline Ta/To,Ta/To,1,0,2,G,G,1,Non Refund,64.0,0.0,Group,Bb,7.0,149.29,0,3,3.97,Canceled,1,2025-08-10,1045.01,0,August,2025,3.0
HTL000712,Resort Hotel,Bali,2024-06-29,2025-02-22,238,0,2,2,1.0,0,Gbr,Offline Ta/To,Ta/To,0,0,0,G,G,0,Non Refund,57.0,0.0,Transient,Hb,2.0,191.41,0,0,3.8,Canceled,1,2025-02-23,382.82,0,February,2025,3.0
HTL006049,City Hotel,Unknown,2025-09-04,2026-03-14,191,0,2,2,0.0,0,Ind,Groups,Ta/To,0,0,0,F,F,1,Non Refund,152.0,0.0,Transient,Undefined,2.0,106.85,0,1,4.19,Canceled,1,2026-03-14,213.7,1,March,2026,2.0
HTL003778,Resort Hotel,Bali,2024-06-19,2025-05-05,320,2,1,4,0.0,0,Sau,Direct,Direct,0,0,0,G,G,1,Non Refund,101.0,0.0,Contract,Undefined,3.0,245.95,2,1,3.82,Canceled,1,2025-05-06,737.86,0,May,2025,4.0
HTL003282,Resort Hotel,Phuket,2024-03-09,2024-11-21,257,0,5,2,0.0,0,Usa,Offline Ta/To,Ta/To,1,0,10,B,B,0,No Deposit,36.0,2.0,Transient-Party,Hb,5.0,116.74,1,3,3.91,Check-Out,0,2024-11-24,583.7,0,November,2024,2.0
HTL003711,City Hotel,Barcelona,2024-11-10,2025-06-23,225,1,3,2,0.0,0,Che,Offline Ta/To,Ta/To,0,0,0,F,F,0,No Deposit,60.0,0.0,Transient,Hb,4.0,138.39,0,2,3.81,Check-Out,0,2025-06-27,553.54,0,June,2025,2.0
HTL012624,City Hotel,Barcelona,2024-06-02,2025-01-25,237,3,1,2,1.0,2,Nor,Online Ta,Ta/To,0,0,0,G,G,2,No Deposit,117.0,1.0,Transient-Party,Bb,4.0,130.27,1,1,3.72,Canceled,1,2025-01-26,521.06,0,January,2025,5.0
HTL010042,City Hotel,London,2024-09-10,2024-10-09,29,1,4,2,0.0,0,Nor,Direct,Direct,0,0,0,D,D,0,No Deposit,162.0,0.0,Transient-Party,Sc,5.0,74.81,0,0,2.9,Check-Out,0,2024-10-14,374.07,0,October,2024,2.0
HTL010350,City Hotel,London,2025-03-31,2025-06-15,76,0,1,3,0.0,0,Sau,Online Ta,Ta/To,0,0,0,A,A,1,Non Refund,137.0,0.0,Transient,Undefined,1.0,102.08,0,3,4.16,Canceled,1,2025-06-16,102.08,0,June,2025,3.0
HTL004651,City Hotel,Amsterdam,2024-08-24,2024-12-02,100,0,5,4,0.0,0,Esp,Online Ta,Ta/To,1,1,12,C,C,0,No Deposit,69.0,0.0,Transient,Sc,5.0,110.75,0,0,3.78,Canceled,1,2024-12-07,553.75,0,December,2024,4.0
HTL021257,Resort Hotel,Algarve,2024-02-29,2025-01-27,333,1,5,3,0.0,0,Esp,Corporate,Corporate,0,0,0,B,B,3,Non Refund,62.0,0.0,Group,Sc,6.0,143.01,2,1,3.19,Canceled,1,2025-01-29,858.09,1,January,2025,3.0
HTL016584,City Hotel,Lisbon,2025-01-19,2025-03-26,66,2,3,2,0.0,0,Swe,Offline Ta/To,Ta/To,0,0,0,A,C,1,No Deposit,54.0,0.0,Transient-Party,Sc,5.0,86.97,0,1,3.86,Canceled,1,2025-03-26,434.83,0,March,2025,2.0
HTL000132,City Hotel,Amsterdam,2025-08-28,2026-07-13,319,1,0,2,0.0,1,Irl,Groups,Corporate,1,0,3,H,H,4,No Deposit,166.0,0.0,Transient,Undefined,1.0,178.22,0,1,3.54,Canceled,1,2026-07-13,178.22,0,July,2026,3.0
HTL008269,Resort Hotel,Phuket,2024-01-29,2024-12-25,331,2,0,2,0.0,0,Pol,Online Ta,Ta/To,0,0,0,H,H,1,Non Refund,79.0,0.0,Transient-Party,Bb,2.0,263.84124999999995,0,2,3.55,Canceled,1,2024-12-26,651.92,0,December,2024,2.0
HTL020082,City Hotel,Lisbon,2024-08-18,2024-11-16,90,3,0,2,1.0,0,Jpn,Online Ta,Ta/To,0,0,0,B,B,1,Non Refund,86.0,0.0,Group,Fb,3.0,59.07,0,1,4.34,Canceled,1,2024-11-16,177.2,0,November,2024,3.0
HTL016323,Resort Hotel,Phuket,2024-03-05,2024-06-03,90,2,3,2,0.0,0,Are,Direct,Direct,0,0,0,H,H,1,Non Refund,76.0,0.0,Transient-Party,Bb,5.0,263.84124999999995,0,1,3.86,Canceled,1,2024-06-04,1393.47,0,June,2024,2.0
HTL001060,Resort Hotel,Phuket,2024-02-19,2024-06-05,107,1,4,2,1.0,0,Irl,Direct,Direct,0,0,0,F,F,1,No Deposit,61.0,2.5,Transient-Party,Undefined,5.0,229.78,0,2,3.86,Check-Out,0,2024-06-06,1148.91,0,June,2024,3.0
HTL016487,Resort Hotel,Algarve,2024-07-13,2025-01-20,191,1,3,3,0.0,0,Jpn,Groups,Direct,0,0,0,A,A,0,No Deposit,82.0,0.0,Group,Hb,4.0,113.14,0,1,4.38,Canceled,1,2025-01-22,452.56,1,January,2025,3.0
HTL024129,City Hotel,Dubai,2025-06-10,2025-06-11,1,0,4,2,0.0,0,Jpn,Corporate,Corporate,0,0,0,A,A,0,No Deposit,54.0,1.0,Group,Hb,4.0,108.47,0,2,3.29,Canceled,1,2025-06-12,433.88,1,June,2025,2.0
HTL007289,Resort Hotel,Maldives,2025-03-25,2025-04-19,25,3,1,2,0.0,0,Esp,Online Ta,Ta/To,0,0,0,A,A,0,Non Refund,55.0,1.0,Transient,Sc,4.0,122.82,0,1,3.52,Canceled,1,2025-04-21,491.29,0,April,2025,2.0
HTL018620,City Hotel,London,2025-09-20,2025-10-15,25,0,1,2,1.0,0,Dnk,Online Ta,Ta/To,0,0,0,D,D,0,No Deposit,22.0,0.0,Transient-Party,Fb,1.0,158.76,0,1,4.16,Check-Out,0,2025-10-15,158.76,0,October,2025,3.0
HTL016865,Resort Hotel,Phuket,2024-05-29,2024-11-17,172,1,5,4,0.0,0,Ita,Direct,Direct,0,0,0,G,G,3,No Deposit,167.0,2.5,Transient-Party,Fb,6.0,163.14,0,1,3.29,Canceled,1,2024-11-19,978.82,0,November,2024,4.0
HTL006992,City Hotel,Dubai,2025-07-15,2026-06-24,344,2,0,2,2.0,0,Ita,Online Ta,Ta/To,0,0,0,H,H,0,Non Refund,124.0,0.0,Group,Sc,2.0,204.34,1,0,3.85,Canceled,1,2026-06-26,408.68,0,June,2026,4.0
HTL019765,City Hotel,Barcelona,2024-03-07,2024-03-13,6,1,1,2,0.0,0,Pol,Corporate,Corporate,0,0,0,E,E,2,No Deposit,165.0,0.0,Contract,Hb,2.0,81.35,0,0,3.43,Check-Out,0,2024-03-14,162.7,0,March,2024,2.0
HTL020861,Resort Hotel,Maldives,2025-11-04,2026-06-30,238,2,3,2,0.0,0,Nor,Groups,Ta/To,0,0,0,A,A,2,No Deposit,119.0,0.0,Transient,Bb,5.0,152.72,0,2,4.53,Canceled,1,2026-07-02,763.59,1,June,2026,2.0
HTL000323,City Hotel,Lisbon,2024-06-25,2025-06-03,254,0,4,2,1.0,1,Are,Online Ta,Ta/To,1,0,10,D,D,1,Non Refund,0.0,0.0,Transient-Party,Fb,4.0,107.19,0,1,3.72,Canceled,1,2025-03-09,428.75,0,June,2025,4.0
HTL010645,City Hotel,Barcelona,2024-09-12,2024-09-16,4,2,3,2,0.0,1,Swe,Offline Ta/To,Ta/To,0,0,0,G,G,0,Non Refund,37.0,0.0,Contract,Fb,5.0,140.78,1,3,3.81,Canceled,1,2024-09-17,703.89,0,September,2024,3.0
HTL010269,City Hotel,Dubai,2024-10-19,2025-05-07,200,1,1,2,0.0,0,Are,Online Ta,Ta/To,0,0,0,G,G,2,Non Refund,92.0,0.0,Transient-Party,Bb,2.0,176.09,0,0,3.61,Canceled,1,2025-05-08,352.19,0,May,2025,2.0
HTL013170,City Hotel,Amsterdam,2024-08-02,2025-06-18,320,1,0,2,0.0,0,Fra,Online Ta,Ta/To,0,0,0,F,F,0,No Deposit,58.0,0.0,Transient-Party,Fb,1.0,158.63,0,1,3.22,Check-Out,0,2025-06-19,158.63,0,June,2025,2.0
HTL001496,Resort Hotel,Bali,2024-08-31,2025-01-24,146,1,2,3,0.0,0,Sau,Groups,Ta/To,0,0,0,D,D,0,Non Refund,147.0,0.0,Group,Fb,3.0,149.24,0,1,4.02,Canceled,1,2025-01-27,447.73,1,January,2025,3.0
HTL004283,City Hotel,London,2024-12-08,2025-07-07,211,0,3,2,0.0,0,Chn,Online Ta,Ta/To,0,0,0,A,A,0,No Deposit,32.0,0.0,Group,Hb,3.0,105.16,0,1,3.83,Canceled,1,2025-07-08,315.49,0,July,2025,2.0
HTL006316,City Hotel,Amsterdam,2024-07-25,2025-05-02,281,1,2,2,0.0,0,Chn,Online Ta,Ta/To,0,0,0,F,F,0,No Deposit,104.0,0.0,Group,Sc,3.0,117.86,0,3,4.59,Canceled,1,2025-05-03,353.58,0,May,2025,2.0
HTL008088,City Hotel,Dubai,2025-06-21,2026-04-05,288,0,1,2,1.0,0,Can,Offline Ta/To,Ta/To,0,0,0,C,C,0,Non Refund,130.0,2.0,Group,Sc,1.0,116.49,0,2,3.48,Canceled,1,2026-04-06,116.49,0,April,2026,3.0
HTL008421,City Hotel,London,2024-12-12,2025-10-28,320,2,1,2,0.0,0,Dnk,Online Ta,Ta/To,0,0,0,F,F,0,Non Refund,5.0,2.0,Transient,Fb,3.0,157.71,0,0,4.3,Canceled,1,2025-10-29,473.14,0,October,2025,2.0
HTL023779,City Hotel,Barcelona,2024-02-19,2025-01-07,323,0,1,2,0.0,0,Irl,Corporate,Corporate,1,0,9,C,C,3,No Deposit,171.0,2.5,Contract,Bb,1.0,61.57,0,0,3.72,Canceled,1,2025-01-08,61.57,1,January,2025,2.0
HTL005866,Resort Hotel,Goa,2025-07-05,2026-01-09,188,0,2,2,0.0,0,Sau,Direct,Direct,0,0,0,G,G,0,No Deposit,33.0,2.5,Group,Fb,2.0,183.62,0,0,2.92,Check-Out,0,2026-01-11,367.25,0,January,2026,2.0
HTL006522,City Hotel,London,2024-11-13,2025-08-28,288,1,0,2,0.0,0,Deu,Online Ta,Ta/To,0,0,0,C,C,0,Non Refund,76.0,0.0,Transient-Party,Hb,1.0,147.13,0,0,3.66,Canceled,1,2025-08-29,147.13,0,August,2025,2.0
HTL009297,Resort Hotel,Phuket,2025-07-18,2026-04-23,279,0,7,3,0.0,0,Bel,Direct,Direct,0,0,0,A,A,0,No Deposit,173.0,0.0,Transient,Undefined,7.0,114.15,0,1,3.7,Canceled,1,2026-04-23,799.06,0,April,2026,3.0
HTL014004,City Hotel,Barcelona,2025-06-26,2025-11-15,142,0,1,2,0.0,0,Esp,Offline Ta/To,Ta/To,1,0,9,D,D,1,No Deposit,70.0,0.0,Group,Fb,1.0,108.0,0,1,4.24,Check-Out,0,2025-11-15,108.0,0,November,2025,2.0
HTL022676,City Hotel,Barcelona,2024-10-16,2025-02-13,120,0,5,3,0.0,0,Ita,Corporate,Corporate,0,0,0,G,G,2,Non Refund,48.0,0.0,Contract,Hb,5.0,113.77,2,0,3.85,Canceled,1,2025-02-15,568.85,1,February,2025,3.0
HTL008138,City Hotel,Barcelona,2024-05-04,2024-06-16,43,1,0,3,0.0,0,Pol,Online Ta,Ta/To,0,0,0,A,A,0,Non Refund,132.0,1.0,Group,Hb,1.0,130.01,1,1,3.47,Canceled,1,2024-06-17,130.01,0,June,2024,3.0
HTL003272,Resort Hotel,Maldives,2024-08-18,2024-11-20,94,0,3,2,0.0,0,Gbr,Groups,Corporate,0,0,0,C,C,2,Non Refund,53.0,1.0,Group,Hb,3.0,99.57,1,1,4.28,Check-Out,0,2024-11-20,298.72,1,November,2024,2.0
HTL022126,City Hotel,Barcelona,2024-06-24,2025-01-09,199,1,2,3,0.0,0,Aus,Groups,Direct,1,0,8,C,C,0,No Deposit,15.0,2.5,Transient,Sc,3.0,106.7,0,2,3.84,Canceled,1,2025-01-12,320.1,0,January,2025,3.0
HTL018810,Resort Hotel,Phuket,2024-07-21,2025-07-02,346,2,2,3,1.0,0,Unknown,Direct,Direct,1,0,8,D,D,1,No Deposit,38.0,2.0,Transient,Undefined,4.0,176.17,0,1,4.3,Canceled,1,2025-07-04,704.66,0,July,2025,4.0
HTL006378,City Hotel,Lisbon,2025-08-09,2025-10-10,62,2,3,1,1.0,0,Prt,Online Ta,Ta/To,1,1,2,D,D,2,No Deposit,41.0,2.0,Transient-Party,Hb,5.0,125.7,0,0,3.96,Canceled,1,2025-10-14,628.51,0,October,2025,2.0
HTL012014,Resort Hotel,Maldives,2024-07-01,2024-10-04,95,0,8,1,0.0,0,Dnk,Direct,Direct,0,0,0,H,H,0,No Deposit,6.0,0.0,Contract,Hb,8.0,223.78,0,0,3.89,Check-Out,0,2024-10-07,1497.9950000000001,0,October,2024,1.0
HTL000646,City Hotel,Barcelona,2024-12-09,2025-08-30,264,1,4,2,1.0,0,Nld,Offline Ta/To,Ta/To,0,0,0,D,D,0,No Deposit,106.0,0.0,Transient-Party,Fb,5.0,146.38,0,0,3.61,No-Show,1,2025-09-02,731.9,0,August,2025,3.0
